repo_completo,numero_pr,titulo,autora,status,url,criado_em,merged_em,closed_em,changed_files,additions,deletions,loc_total,tempo_analise_horas,tempo_analise_dias,descricao_tamanho_chars,total_comentarios,numero_reviews,num_participantes
flutter/flutter,185488,Roll Dart SDK from 634991935e9a to 70665fc3fd2e (2 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185488,2026-04-23T17:48:23Z,2026-04-23T23:16:02Z,2026-04-23T23:16:03Z,1,1,1,2,5.4608,0.2275,852,2,1,3
flutter/flutter,185829,Roll Packages from cde5b36e7ece to c3360ac8ae74 (7 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185829,2026-04-30T15:01:56Z,,2026-04-30T17:29:51Z,1,1,1,2,2.4653,0.1027,1577,4,1,2
flutter/flutter,185398,test: inline TestCallbackPainter in cupertino/picker_test.dart,shivanshu877,MERGED,https://github.com/flutter/flutter/pull/185398,2026-04-22T08:51:56Z,2026-04-30T17:23:17Z,2026-04-30T17:23:18Z,1,17,1,18,200.5225,8.3551,447,7,5,4
flutter/flutter,185827,Roll Dart SDK from 25910e31a6d2 to d30df3428f2e (5 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185827,2026-04-30T13:13:21Z,,2026-04-30T17:13:06Z,1,1,1,2,3.9958,0.1665,1140,5,1,4
flutter/flutter,185828,Roll Skia from 7b88c5c281e5 to 8317649d9c07 (1 revision),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185828,2026-04-30T13:33:07Z,,2026-04-30T17:16:03Z,1,1,1,2,3.7156,0.1548,833,5,1,2
flutter/flutter,185482,Roll Dart SDK from 634991935e9a to 70665fc3fd2e (2 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185482,2026-04-23T16:32:49Z,,2026-04-23T17:45:04Z,1,1,1,2,1.2042,0.0502,852,3,1,3
flutter/flutter,185830,Update customer testing version,b-luk,MERGED,https://github.com/flutter/flutter/pull/185830,2026-04-30T15:14:53Z,2026-04-30T17:00:04Z,2026-04-30T17:00:04Z,1,1,1,2,1.7531,0.073,349,1,2,2
flutter/flutter,185798,Adapt the Metal shader library output list for debug versus release mode,jason-simmons,MERGED,https://github.com/flutter/flutter/pull/185798,2026-04-30T00:01:00Z,2026-04-30T15:57:01Z,2026-04-30T15:57:01Z,2,8,8,16,15.9336,0.6639,505,1,5,2
flutter/flutter,185763,[Impeller] Port a recent Vulkan swapchain fence waiting fix to the AHB version of the swapchain,jason-simmons,MERGED,https://github.com/flutter/flutter/pull/185763,2026-04-29T17:39:50Z,2026-04-30T15:57:01Z,2026-04-30T15:57:01Z,14,278,97,375,22.2864,0.9286,338,1,8,2
flutter/flutter,185478,Roll Packages from 4a2091d89f77 to 6351fa4b4c24 (1 revision),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185478,2026-04-23T15:01:06Z,,2026-04-23T20:15:42Z,1,1,1,2,5.2433,0.2185,842,4,1,3
flutter/flutter,185474,Roll Skia from e8d00d634c22 to 8106701adb3e (1 revision),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185474,2026-04-23T13:59:34Z,,2026-04-23T20:16:19Z,1,1,1,2,6.2792,0.2616,855,4,1,3
flutter/flutter,184451,[fix][web] Font fallback download failure causes infinite loop.,caijw,CLOSED,https://github.com/flutter/flutter/pull/184451,2026-04-01T10:31:39Z,,2026-04-30T14:57:06Z,2,36,2,38,700.4242,29.1843,2766,2,1,2
flutter/flutter,185471,Roll Dart SDK from 634991935e9a to 70665fc3fd2e (2 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185471,2026-04-23T13:08:23Z,,2026-04-23T16:38:21Z,1,1,1,2,3.4994,0.1458,852,8,1,4
flutter/flutter,185821,Roll Skia from 26a59aa71eff to 7b88c5c281e5 (1 revision),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185821,2026-04-30T11:24:05Z,2026-04-30T13:19:35Z,2026-04-30T13:19:35Z,1,1,1,2,1.925,0.0802,875,1,1,2
flutter/flutter,185823,Roll Dart SDK from 25910e31a6d2 to 6a7f52ad448e (4 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185823,2026-04-30T11:41:21Z,,2026-04-30T13:11:04Z,1,1,1,2,1.4953,0.0623,1044,3,1,2
flutter/flutter,185816,Roll Dart SDK from 25910e31a6d2 to 6a7f52ad448e (4 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185816,2026-04-30T08:15:04Z,,2026-04-30T11:39:05Z,1,1,1,2,3.4003,0.1417,1044,5,1,2
flutter/flutter,185817,Roll Skia from 26a59aa71eff to 7b88c5c281e5 (1 revision),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185817,2026-04-30T08:22:07Z,,2026-04-30T11:22:03Z,1,1,1,2,2.9989,0.125,875,5,1,2
flutter/flutter,185805,Roll Dart SDK from 25910e31a6d2 to 6a7f52ad448e (4 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185805,2026-04-30T05:03:24Z,,2026-04-30T08:10:05Z,1,1,1,2,3.1114,0.1296,1044,5,1,2
flutter/flutter,185808,Roll Skia from 6b4167b4e204 to 26a59aa71eff (4 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185808,2026-04-30T06:15:59Z,2026-04-30T08:08:41Z,2026-04-30T08:08:41Z,1,1,1,2,1.8783,0.0783,1237,1,1,2
flutter/flutter,185810,[iOS] Migrate to FlutterFMLTaskRunner(s),cbracken,CLOSED,https://github.com/flutter/flutter/pull/185810,2026-04-30T06:20:43Z,,2026-04-30T08:06:19Z,21,477,481,958,1.76,0.0733,3381,4,13,1
flutter/flutter,185462,Roll Dart SDK from bdf48933f3cf to 634991935e9a (1 revision),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185462,2026-04-23T07:58:29Z,2026-04-23T10:04:14Z,2026-04-23T10:04:14Z,1,2,2,4,2.0958,0.0873,756,1,1,2
flutter/flutter,185459,Roll Skia from 5fe6162546b1 to e8d00d634c22 (3 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185459,2026-04-23T07:23:01Z,2026-04-23T09:21:09Z,2026-04-23T09:21:09Z,1,1,1,2,1.9689,0.082,1123,1,1,2
flutter/flutter,185455,Roll Skia from 0049c5d91b08 to 5fe6162546b1 (1 revision),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185455,2026-04-23T05:18:04Z,2026-04-23T07:09:10Z,2026-04-23T07:09:10Z,1,1,1,2,1.8517,0.0772,871,1,1,2
flutter/flutter,185803,[iOS] Migrate to FlutterFMLTaskRunner(s),cbracken,CLOSED,https://github.com/flutter/flutter/pull/185803,2026-04-30T03:31:07Z,,2026-04-30T05:47:04Z,21,417,462,879,2.2658,0.0944,3370,0,3,1
flutter/flutter,185802,Roll Dart SDK from 25910e31a6d2 to 2db92ba90e3c (3 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185802,2026-04-30T02:54:26Z,,2026-04-30T04:58:37Z,1,1,1,2,2.0697,0.0862,948,3,1,2
flutter/flutter,180327,Add reportErrors to ImageStreamListener,koji-1009,MERGED,https://github.com/flutter/flutter/pull/180327,2025-12-27T04:49:01Z,2026-04-29T22:17:07Z,2026-04-29T22:17:08Z,4,140,60,200,2969.4683,123.7278,5971,8,16,3
flutter/flutter,185707,[a11y] Mark SemanticsNode dirty when customSemanticsActions change ,hannah-hyj,MERGED,https://github.com/flutter/flutter/pull/185707,2026-04-28T20:33:35Z,2026-04-30T03:43:29Z,2026-04-30T03:43:29Z,2,30,1,31,31.165,1.2985,3031,0,3,2
flutter/flutter,185453,Roll Skia from 11640d1cbc5c to 0049c5d91b08 (11 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185453,2026-04-23T02:37:26Z,2026-04-23T04:38:12Z,2026-04-23T04:38:12Z,1,1,1,2,2.0128,0.0839,1786,1,1,2
flutter/flutter,185800,Roll Dart SDK from 25910e31a6d2 to d362e5b863d3 (2 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185800,2026-04-30T01:30:19Z,,2026-04-30T02:51:38Z,1,1,1,2,1.3553,0.0565,852,3,1,2
flutter/flutter,185799,Roll Skia from 1bd2f1cc2746 to 6b4167b4e204 (8 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185799,2026-04-30T00:39:27Z,2026-04-30T02:46:49Z,2026-04-30T02:46:49Z,1,1,1,2,2.1228,0.0884,1588,1,1,2
flutter/flutter,185737,[iOS] Extract FlutterVSyncClient from vsync_waiter_ios,cbracken,MERGED,https://github.com/flutter/flutter/pull/185737,2026-04-29T10:47:20Z,2026-04-30T02:25:18Z,2026-04-30T02:25:18Z,14,368,276,644,15.6328,0.6514,6013,0,16,2
flutter/flutter,185451,Roll Dart SDK from 9648f446f131 to bdf48933f3cf (19 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185451,2026-04-23T01:48:38Z,2026-04-23T04:51:05Z,2026-04-23T04:51:05Z,1,5,5,10,3.0408,0.1267,2484,2,1,2
flutter/flutter,185787,Roll Dart SDK from 25910e31a6d2 to d362e5b863d3 (2 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185787,2026-04-29T21:35:17Z,,2026-04-30T01:18:38Z,1,1,1,2,3.7225,0.1551,852,5,1,2
flutter/flutter,185450,Roll Dart SDK from 9648f446f131 to a1a32626b20f (18 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185450,2026-04-23T00:16:23Z,,2026-04-23T01:46:17Z,1,5,5,10,1.4983,0.0624,2388,3,1,2
flutter/flutter,185782,Roll Fuchsia Linux SDK from nnv8-SSam6yE8dw4z... to HN5VYzftnf_B8T-n9...,engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185782,2026-04-29T21:08:50Z,2026-04-30T00:44:14Z,2026-04-30T00:44:14Z,1,1,1,2,3.59,0.1496,588,1,1,2
flutter/flutter,185788,Roll Skia from 1bd2f1cc2746 to 2dbf05ca7fb3 (6 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185788,2026-04-29T22:03:31Z,,2026-04-30T00:37:38Z,1,1,1,2,2.5686,0.107,1343,3,1,2
flutter/flutter,185786,Add null check for `hitTestTransform`,QuncCccccc,CLOSED,https://github.com/flutter/flutter/pull/185786,2026-04-29T21:34:13Z,,2026-04-30T00:20:24Z,2,43,2,45,2.7697,0.1154,1043,1,1,1
flutter/flutter,185443,Roll Skia from 11640d1cbc5c to 0049c5d91b08 (11 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185443,2026-04-22T22:31:33Z,,2026-04-23T02:33:45Z,1,1,1,2,4.0367,0.1682,1786,5,1,2
flutter/flutter,185729,[iOS] Soften TaskRunner.postTask(delay:task:) delay check,cbracken,MERGED,https://github.com/flutter/flutter/pull/185729,2026-04-29T08:28:11Z,2026-04-29T22:17:08Z,2026-04-29T22:17:08Z,1,2,1,3,13.8158,0.5757,3894,0,2,2
flutter/flutter,185771,[flutter-3.44-candidate.0] Sync engine.version to 73dc1ccd62aec198da4aefde1dae20b1167b131d,flutteractionsbot,MERGED,https://github.com/flutter/flutter/pull/185771,2026-04-29T19:42:10Z,2026-04-29T22:13:03Z,2026-04-29T22:13:03Z,1,1,1,2,2.5147,0.1048,126,3,1,2
flutter/flutter,185779,Roll Skia from 1bd2f1cc2746 to b6e7bf6f3c24 (4 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185779,2026-04-29T20:56:30Z,,2026-04-29T22:01:38Z,1,1,1,2,1.0856,0.0452,1146,3,1,2
flutter/flutter,185438,Roll Fuchsia Linux SDK from UdpQnaP5eSaDZd3-i... to j3UCWZhWx7zSl9Asy...,engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185438,2026-04-22T21:03:59Z,2026-04-22T23:36:39Z,2026-04-22T23:36:39Z,1,1,1,2,2.5444,0.106,588,1,1,2
flutter/flutter,185501,[Breaking Change] Rename `CurvedAnimation` to `ReversibleCurvedAnimation` for disambiguation,adil192,CLOSED,https://github.com/flutter/flutter/pull/185501,2026-04-23T22:31:49Z,,2026-04-29T21:39:29Z,11,301,65,366,143.1278,5.9637,4289,8,5,3
flutter/flutter,184901,Remove tab scaffold test cross-import,DaveT1991,CLOSED,https://github.com/flutter/flutter/pull/184901,2026-04-10T22:05:12Z,,2026-04-29T21:36:54Z,1,29,13,42,455.5283,18.9803,1191,2,3,4
flutter/flutter,185773,Roll Dart SDK from 25910e31a6d2 to 6fda0523c6c5 (1 revision),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185773,2026-04-29T19:59:53Z,,2026-04-29T21:30:38Z,1,1,1,2,1.5125,0.063,756,3,1,2
flutter/flutter,185770,Roll Fuchsia Linux SDK from nnv8-SSam6yE8dw4z... to B45F4hbyneCyISky1...,engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185770,2026-04-29T19:14:18Z,,2026-04-29T21:03:25Z,1,1,1,2,1.8186,0.0758,588,3,1,2
flutter/flutter,185436,Roll Dart SDK from 9648f446f131 to a1a32626b20f (18 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185436,2026-04-22T20:57:37Z,,2026-04-23T00:12:17Z,1,5,5,10,3.2444,0.1352,2388,5,1,2
flutter/flutter,185435,Roll Skia from 11640d1cbc5c to a1b67bcdd645 (10 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185435,2026-04-22T20:53:34Z,,2026-04-22T22:29:45Z,1,1,1,2,1.6031,0.0668,1669,3,1,2
flutter/flutter,184776,Remove Material import from navigator_on_did_remove_page_test,xfce0,CLOSED,https://github.com/flutter/flutter/pull/184776,2026-04-08T18:29:41Z,,2026-04-29T20:49:54Z,0,0,0,0,506.3369,21.0974,2189,1,4,3
flutter/flutter,185761,Roll Skia from f5c781c083c7 to 1bd2f1cc2746 (5 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185761,2026-04-29T17:26:42Z,2026-04-29T20:43:05Z,2026-04-29T20:43:05Z,1,1,1,2,3.2731,0.1364,1194,1,1,2
flutter/flutter,183745,Update merge semantics logic to merge sibling nodes,chunhtai,MERGED,https://github.com/flutter/flutter/pull/183745,2026-03-16T18:26:46Z,2026-04-29T20:24:04Z,2026-04-29T20:24:04Z,2,116,6,122,1057.955,44.0815,3729,3,7,2
flutter/flutter,185748,Roll Packages from ba80f8f0ff88 to cde5b36e7ece (12 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185748,2026-04-29T15:45:56Z,2026-04-29T19:45:12Z,2026-04-29T19:45:12Z,1,1,1,2,3.9878,0.1662,2085,1,1,2
flutter/flutter,185346,examples: Remove unused parameters,srawlins,MERGED,https://github.com/flutter/flutter/pull/185346,2026-04-21T15:07:36Z,2026-04-29T19:15:41Z,2026-04-29T19:15:41Z,1,2,9,11,196.1347,8.1723,204,2,2,3
flutter/flutter,185757,[flutter-3.44-candidate.0] Update Flutter DEPS to Dart 9dc12969f5526d1bf1c2b48197d1608a68075866,flutteractionsbot,MERGED,https://github.com/flutter/flutter/pull/185757,2026-04-29T16:56:48Z,2026-04-29T19:10:24Z,2026-04-29T19:10:24Z,1,1,1,2,2.2267,0.0928,136,2,1,2
flutter/flutter,185524,fix: MergeSemantics dispatches correct handler for specific custom action,shivanshu877,CLOSED,https://github.com/flutter/flutter/pull/185524,2026-04-24T07:12:31Z,,2026-04-29T19:05:53Z,2,133,4,137,131.8894,5.4954,1930,1,3,2
flutter/flutter,185429,Roll Dart SDK from 9648f446f131 to 99b08fe89925 (17 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185429,2026-04-22T18:59:40Z,,2026-04-22T20:55:17Z,1,5,5,10,1.9269,0.0803,2292,3,1,2
flutter/flutter,185427,Roll Skia from 11640d1cbc5c to 57a80d08a929 (7 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185427,2026-04-22T18:27:38Z,,2026-04-22T20:51:45Z,1,1,1,2,2.4019,0.1001,1445,3,1,2
flutter/flutter,185248,Update TickerMode.getValuesNotifier to handle initialization during State.dispose,nate-thegrate,MERGED,https://github.com/flutter/flutter/pull/185248,2026-04-18T19:58:54Z,2026-04-29T18:30:32Z,2026-04-29T18:30:32Z,2,73,2,75,262.5272,10.9386,467,1,7,4
flutter/flutter,185714,Update triage links,Piinks,MERGED,https://github.com/flutter/flutter/pull/185714,2026-04-28T23:13:59Z,2026-04-29T18:29:58Z,2026-04-29T18:29:58Z,1,2,2,4,19.2664,0.8028,3085,0,2,2
flutter/flutter,182263,Add support for high contrast and color inversion on Android,xxxOVALxxx,MERGED,https://github.com/flutter/flutter/pull/182263,2026-02-11T22:50:47Z,2026-04-29T18:29:58Z,2026-04-29T18:29:58Z,4,347,101,448,1843.6531,76.8189,4919,14,18,9
flutter/flutter,185420,Roll Dart SDK from 9648f446f131 to 7cbfd2c52358 (16 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185420,2026-04-22T17:05:34Z,,2026-04-22T18:54:17Z,1,5,5,10,1.8119,0.0755,2196,3,1,2
flutter/flutter,185749,[CP-beta][Android] Gboard Text Shift Stuck Fix,flutteractionsbot,MERGED,https://github.com/flutter/flutter/pull/185749,2026-04-29T15:55:23Z,2026-04-29T17:53:04Z,2026-04-29T17:53:04Z,3,115,2,117,1.9614,0.0817,2467,2,2,3
flutter/flutter,184527,Add alignment to SliverConstrainedCrossAxis,Piinks,CLOSED,https://github.com/flutter/flutter/pull/184527,2026-04-02T17:31:48Z,,2026-04-29T17:33:49Z,3,462,37,499,648.0336,27.0014,3211,4,8,1
flutter/flutter,185651,Run all flutter/flutter macOS tests using Xcode 26 and iOS 26 simulator,okorohelijah,MERGED,https://github.com/flutter/flutter/pull/185651,2026-04-27T20:41:41Z,2026-04-28T16:38:01Z,2026-04-28T16:38:01Z,69,320,320,640,19.9389,0.8308,3345,2,2,3
flutter/flutter,185307,[fuchsia] Place FFI callback stub into the package.,rmacnak-google,MERGED,https://github.com/flutter/flutter/pull/185307,2026-04-20T20:45:54Z,2026-04-29T17:12:51Z,2026-04-29T17:12:51Z,5,211,91,302,212.4492,8.852,349,0,3,2
flutter/flutter,185743,Roll Skia from 05251260fda6 to f5c781c083c7 (2 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185743,2026-04-29T13:19:28Z,2026-04-29T17:12:51Z,2026-04-29T17:12:51Z,1,1,1,2,3.8897,0.1621,985,1,1,2
flutter/flutter,185744,Roll Dart SDK from d41c994623cf to 25910e31a6d2 (1 revision),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185744,2026-04-29T13:25:06Z,2026-04-29T16:50:48Z,2026-04-29T16:50:48Z,1,1,1,2,3.4283,0.1428,756,1,1,2
flutter/flutter,185717,[CP-beta]Fix `--enable-hcpp` flag being ignored in release,flutteractionsbot,MERGED,https://github.com/flutter/flutter/pull/185717,2026-04-29T02:06:21Z,2026-04-29T16:48:25Z,2026-04-29T16:48:25Z,2,92,11,103,14.7011,0.6125,1937,2,2,3
flutter/flutter,185746,[CP-beta][SwiftPM] Enable package resolution on xcodebuild commands,flutteractionsbot,MERGED,https://github.com/flutter/flutter/pull/185746,2026-04-29T14:54:46Z,2026-04-29T16:44:40Z,2026-04-29T16:44:40Z,8,55,50,105,1.8317,0.0763,2027,2,2,3
flutter/flutter,185125,Make exceptions thrown by JNI calls to Image.getHardwareBuffer non-fatal,jason-simmons,MERGED,https://github.com/flutter/flutter/pull/185125,2026-04-16T00:17:34Z,2026-04-29T16:15:31Z,2026-04-29T16:15:31Z,7,341,1,342,327.9658,13.6652,385,0,4,2
flutter/flutter,185739,[hooks] Fix pass-through dependencies,dcharkes,MERGED,https://github.com/flutter/flutter/pull/185739,2026-04-29T11:21:38Z,2026-04-29T16:15:31Z,2026-04-29T16:15:31Z,4,92,4,96,4.8981,0.2041,861,1,2,3
flutter/flutter,185242,Remove Material from Live Text test in editable_text_test,momshaddinury,CLOSED,https://github.com/flutter/flutter/pull/185242,2026-04-18T09:38:59Z,,2026-04-29T16:13:58Z,2,5,8,13,270.5831,11.2743,2088,2,4,2
flutter/flutter,185236,Remove unused material.dart import from force_press_test.dart,momshaddinury,CLOSED,https://github.com/flutter/flutter/pull/185236,2026-04-18T08:02:00Z,,2026-04-29T16:07:09Z,1,1,1,2,272.0858,11.3369,3432,2,2,3
flutter/flutter,185692,Fix `--enable-hcpp` flag being ignored in release,gmackall,MERGED,https://github.com/flutter/flutter/pull/185692,2026-04-28T17:34:50Z,2026-04-29T01:46:05Z,2026-04-29T01:46:05Z,2,92,11,103,8.1875,0.3411,130,0,2,2
flutter/flutter,185241,Remove unnecessary Material import from default_text_editing_shortcuts_test,momshaddinury,CLOSED,https://github.com/flutter/flutter/pull/185241,2026-04-18T09:00:40Z,,2026-04-29T16:00:43Z,3,18,17,35,271.0008,11.2917,1558,1,2,2
flutter/flutter,185418,Roll Skia from f12c89580766 to 11640d1cbc5c (3 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185418,2026-04-22T15:21:40Z,2026-04-22T18:13:15Z,2026-04-22T18:13:15Z,1,1,1,2,2.8597,0.1192,1049,1,1,2
flutter/flutter,185417,Roll Packages from 7c8e13eef519 to 4a2091d89f77 (2 revisions),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185417,2026-04-22T15:01:21Z,2026-04-22T16:40:46Z,2026-04-22T16:40:46Z,1,1,1,2,1.6569,0.069,996,1,1,2
flutter/flutter,185292,[Android] Gboard Text Shift Stuck Fix,mboetger,MERGED,https://github.com/flutter/flutter/pull/185292,2026-04-20T18:04:04Z,2026-04-29T04:08:44Z,2026-04-29T04:08:44Z,3,115,2,117,202.0778,8.4199,2093,1,6,4
flutter/flutter,185208,[SwiftPM] Enable package resolution on xcodebuild commands,vashworth,MERGED,https://github.com/flutter/flutter/pull/185208,2026-04-17T15:39:23Z,2026-04-27T16:17:26Z,2026-04-27T16:17:26Z,8,55,50,105,240.6342,10.0264,3060,0,6,3
flutter/flutter,185411,Roll Dart SDK from 9648f446f131 to 7cbfd2c52358 (16 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185411,2026-04-22T13:38:44Z,,2026-04-22T17:03:30Z,1,5,5,10,3.4128,0.1422,2196,5,1,2
flutter/flutter,185735,Roll Skia from 05251260fda6 to f5c781c083c7 (2 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185735,2026-04-29T10:00:40Z,,2026-04-29T13:17:38Z,1,1,1,2,3.2828,0.1368,985,5,1,2
flutter/flutter,185410,Roll Skia from f765937d0639 to f12c89580766 (1 revision),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185410,2026-04-22T12:55:40Z,2026-04-22T15:07:51Z,2026-04-22T15:07:51Z,1,1,1,2,2.2031,0.0918,827,1,1,2
flutter/flutter,185409,Roll Dart SDK from 9648f446f131 to 5d9f838bfc15 (15 revisions),engine-flutter-autoroll,CLOSED,https://github.com/flutter/flutter/pull/185409,2026-04-22T12:20:33Z,,2026-04-22T13:36:31Z,1,4,4,8,1.2661,0.0528,2100,3,1,2
flutter/flutter,185406,Roll Skia from 635b78342e75 to f765937d0639 (1 revision),engine-flutter-autoroll,MERGED,https://github.com/flutter/flutter/pull/185406,2026-04-22T10:06:34Z,2026-04-22T12:11:14Z,2026-04-22T12:11:14Z,1,1,1,2,2.0778,0.0866,826,1,1,2
